"wt_full_W6" "wt_full_W9" "regretsIHaveAFewW6" "euRefExpectationW7" "euRefExpectationW8" "econPersonalRetroW8" "euRefTurnoutRetroW9" "euRefVoteW9" "regretsIHaveAFewW9" "ageGroup" "ns_secW1W2W3W4W5" "ns_sec_analyticW1W2W3W4W5" "gender" "gor" "education"
"46928" NA 0.565567418054601 NA 34 56 NA 1 9999 9999 NA NA NA 2 10 18
"46929" NA 1.70258452202113 NA 89 57 NA 1 1 0 NA NA NA 2 1 5
"46930" NA 0.922150011490983 NA 56 3 NA 1 0 0 NA NA NA 2 9 7
"46931" NA 0.505317591396547 NA 72 9999 NA 1 1 0 NA NA NA 2 1 18
"46932" NA 2.56294877311559 NA 41 60 NA 1 1 0 NA NA NA 2 10 14
"46933" NA NA NA 61 NA NA NA NA NA NA NA NA 2 9 11
"46934" NA NA NA 64 NA NA NA NA NA NA NA NA 1 11 12
"46935" NA NA NA 84 NA NA NA NA NA NA NA NA 2 3 16
"46936" NA NA NA 83 NA NA NA NA NA NA NA NA 2 5 9
"46937" NA NA NA 32 NA NA NA NA NA NA NA NA 1 2 11
"46938" NA 2.79508198492453 NA 45 NA NA 1 0 0 NA NA NA 2 9 16
"46939" NA 0.342549208787049 NA 30 28 NA 1 1 1 NA NA NA 1 2 16
"46940" NA 1.00478910604168 NA 57 57 NA 1 0 9999 NA NA NA 2 3 7
"46941" NA 0.630076810893841 NA 98 NA NA 1 1 0 NA NA NA 1 5 11
"46942" NA 1.40051220567682 NA 9999 9999 NA 1 1 0 NA NA NA 2 5 5
"46943" NA 0.313339684708241 NA 62 57 NA 1 1 0 NA NA NA 2 1 16
"46944" NA 0.609508100986572 NA 56 9999 NA 0 NA NA NA NA NA 2 4 14
"46945" NA 1.43228362485466 NA 53 51 NA 1 1 0 NA NA NA 2 5 16
"46946" NA NA NA 60 NA NA NA NA NA NA NA NA 2 1 11
"46947" NA NA NA 49 NA NA NA NA NA NA NA NA 2 10 11
"46948" NA 0.426416017378995 NA 52 52 NA 1 1 9999 NA NA NA 2 10 1
"46949" NA NA NA 40 9999 2 NA NA NA NA NA NA 2 3 9
"46950" NA 1.03294800072763 NA 9999 NA NA 1 1 0 NA NA NA 2 8 5
"46951" NA 2.13085134255392 NA 9999 9999 NA 1 0 0 NA NA NA 2 11 11
"46952" NA NA NA 58 NA NA NA NA NA NA NA NA 1 2 11
"46953" NA 1.04821987233853 NA 53 100 NA 1 1 0 NA NA NA 2 8 18
"46954" NA 0.909600888669095 NA 40 7 NA 1 1 0 NA NA NA 1 8 15
"46955" NA 0.460056228507671 NA 9999 14 NA 1 1 0 NA NA NA 2 4 11
"46956" NA 0.852838589756467 NA 78 56 NA 1 1 0 NA NA NA 2 3 9
"46957" NA 1.17528398200332 NA 9999 NA NA 1 0 0 NA NA NA 2 11 1
"46958" NA 1.35174692689167 NA 52 41 NA 1 1 0 NA NA NA 2 1 2
"46959" NA 1.43202621323113 NA 62 47 NA 1 1 0 NA NA NA 2 5 9
"46960" NA NA NA 53 NA NA NA NA NA NA NA NA 2 8 11
"46961" NA 2.27026544200866 NA 21 44 NA 1 1 0 NA NA NA 2 8 18
"46962" NA 0.198264354756548 NA 48 44 NA 1 0 0 NA NA NA 2 9 11
"46963" NA 0.954645059381217 NA 54 9999 NA 1 1 0 NA NA NA 2 11 18
"46964" NA NA NA 50 NA NA NA NA NA NA NA NA 1 2 16
"46965" NA 0.638519860331543 NA 9999 9999 NA 0 NA NA NA NA NA 2 7 9
"46966" NA NA NA 40 NA NA NA NA NA NA NA NA 1 11 19
"46967" NA 0.574753824393621 NA 59 11 NA 1 0 0 NA NA NA 1 8 1
"46968" NA 2.25567875073107 NA 76 79 NA 0 NA NA NA NA NA 2 1 9
"46969" NA 0.158992289877097 NA 54 98 NA 1 1 0 NA NA NA 2 9 9
"46970" NA 0.978549922251899 NA 35 7 NA 1 0 0 NA NA NA 1 2 16
"46971" NA 5.44234961836308 NA 50 42 NA 1 0 0 NA NA NA 1 8 11
"46972" NA NA NA 75 NA NA NA NA NA NA NA NA 2 9 11
"46973" NA NA NA 26 NA NA NA NA NA NA NA NA 2 8 11
"46974" NA 1.92728477738743 NA 55 60 NA 1 0 0 NA NA NA 2 2 11
"46975" NA NA NA 9999 NA NA NA NA NA NA NA NA 2 8 20
"46976" NA 0.764999854183666 NA 9999 70 4 1 0 0 NA NA NA 2 4 9
"46977" NA 1.07076394415634 NA 50 48 NA 1 1 0 NA NA NA 1 4 5
"46978" NA 1.23561253401039 NA 45 53 2 1 0 0 NA NA NA 1 8 9
"46979" NA NA NA 69 NA NA NA NA NA NA NA NA 2 4 15
"46980" NA 4.84286177655999 NA 44 51 NA 1 1 0 NA NA NA 2 3 16
"46981" NA 0.460056228507671 NA 42 50 NA 1 1 0 NA NA NA 2 4 8
"46982" NA 2.39178207317929 NA 55 40 3 1 0 0 NA NA NA 1 2 15
"46983" NA 1.67217683894096 NA 82 45 NA 1 1 0 NA NA NA 2 6 18
"46984" NA NA NA 77 52 NA NA NA NA NA NA NA 1 8 11
"46985" NA 0.842142361832311 NA 67 68 1 1 1 0 NA NA NA 2 5 16
"46986" NA 0.735140314164357 NA 82 NA NA 1 1 0 NA NA NA 1 4 18
"46987" NA 0.522417598126757 NA 75 60 NA 1 1 0 NA NA NA 1 10 16
"46988" NA 0.940546688199885 NA 49 49 NA 1 0 0 NA NA NA 1 5 18
"46989" NA 2.31011713161775 NA 45 45 3 1 0 0 NA NA NA 2 4 9
"46990" NA 2.03571884597801 NA 73 NA NA 1 0 0 NA NA NA 2 1 4
"46991" NA 0.610451857626197 NA 52 NA NA 1 1 0 NA NA NA 1 8 16
"46992" NA 2.0301497770624 NA 57 61 NA 1 1 0 NA NA NA 2 8 9
"46993" NA NA NA 55 NA NA NA NA NA NA NA NA 2 2 18
"46994" NA 0.908360633795939 NA 39 NA NA 1 0 0 NA NA NA 2 5 17
"46995" NA 0.334753364232167 NA 70 70 3 1 1 0 NA NA NA 2 7 17
"46996" NA NA NA 56 49 NA NA NA NA NA NA NA 2 5 9
"46997" NA 0.435641147439249 NA 25 35 3 1 0 0 NA NA NA 1 10 9
"46998" NA 3.18777541084733 NA 7 88 NA 1 0 0 NA NA NA 2 7 18
"46999" NA NA NA 9999 NA NA NA NA NA NA NA NA 2 6 11
"47000" NA 0.964859745407022 NA 47 64 NA 1 0 1 NA NA NA 1 8 5
"47001" NA 0.718240501109678 NA 57 51 NA 1 0 0 NA NA NA 2 3 4
"47002" NA 1.17969028993253 NA 30 61 NA 1 0 0 NA NA NA 2 5 9
"47003" NA 1.00481060128321 NA 9999 NA NA 0 NA NA NA NA NA 2 11 3
"47004" NA 0.779668327115087 NA 50 NA NA 1 1 0 NA NA NA 2 8 14
"47005" NA 0.370713283363919 NA 48 48 NA 1 1 0 NA NA NA 2 6 9
"47006" NA 1.75029891100211 NA 35 45 2 1 0 0 NA NA NA 2 9 10
"47007" NA NA NA 23 63 NA NA NA NA NA NA NA 2 9 6
"47008" NA 1.07682508063632 NA 13 NA NA 1 1 0 NA NA NA 2 10 11
"47009" NA NA NA 38 45 NA NA NA NA NA NA NA 2 11 12
"47010" NA NA NA 40 NA NA NA NA NA NA NA NA 2 3 11
"47011" NA 0.688234638135786 NA 94 93 NA 0 NA NA NA NA NA 2 8 8
"47012" NA 0.634229279494542 NA 9999 26 3 1 1 0 NA NA NA 2 2 20
"47013" NA 0.62112223332059 NA 53 62 4 1 0 0 NA NA NA 2 9 19
"47014" NA 2.33373013556525 NA 50 49 NA 1 0 0 NA NA NA 2 6 16
"47015" NA 1.03948539577878 NA 57 27 9999 1 0 0 NA NA NA 2 7 20
"47016" NA NA NA 74 NA NA NA NA NA NA NA NA 2 3 11
"47017" NA 2.84482435609405 NA 28 28 NA 1 0 0 NA NA NA 2 2 16
"47018" NA NA NA 9999 9999 3 NA NA NA NA NA NA 2 5 18
"47019" NA NA NA 51 NA NA NA NA NA NA NA NA 1 7 11
"47020" NA 0.852838589756467 NA 75 60 NA 1 1 0 NA NA NA 2 3 19
"47021" NA NA NA 50 51 NA NA NA NA NA NA NA 2 2 11
"47022" NA 0.758776044700386 NA 50 48 NA 1 0 0 NA NA NA 2 4 16
"47023" NA 0.405422030095197 NA 14 19 3 1 1 0 NA NA NA 1 7 11
"47024" NA NA NA 52 NA NA NA NA NA NA NA NA 2 10 18
"47025" NA 1.64907915631944 NA 4 26 NA 1 0 0 NA NA NA 2 11 9
"47026" NA 1.54852507501416 NA 52 50 NA 1 1 0 NA NA NA 2 6 17
"47027" NA 2.01246307012448 NA 70 77 NA 1 1 0 NA NA NA 2 6 18
"47028" NA 0.142479867507098 NA 57 33 NA 1 1 0 NA NA NA 2 8 3
"47029" NA 1.42934556967106 NA 100 100 NA 1 1 0 NA NA NA 2 6 18
"47030" NA 0.206348248189263 NA 46 48 NA 1 0 0 NA NA NA 1 3 16
"47031" NA NA NA 68 NA NA NA NA NA NA NA NA 2 5 1
"47032" NA NA NA 9999 81 NA NA NA NA NA NA NA 2 8 1
"47033" NA 0.652120552898496 NA 9999 47 NA 1 1 0 NA NA NA 2 8 18
"47034" NA NA NA 56 45 NA NA NA NA NA NA NA 2 9 4
"47035" NA 1.38487494361871 NA 51 31 NA 1 0 0 NA NA NA 2 11 15
"47036" NA NA NA 26 45 5 NA NA NA NA NA NA 2 8 17
"47037" NA 1.77782317001826 NA 38 49 NA 1 0 0 NA NA NA 1 9 17
"47038" NA 2.40521779379416 NA 67 76 NA 1 1 0 NA NA NA 1 6 5
"47039" NA 0.18187283903542 NA 55 NA NA 1 0 0 NA NA NA 2 7 16
"47040" NA 0.617897553291503 NA 26 45 1 1 0 0 NA NA NA 2 6 9
"47041" NA 1.38445491718081 NA 50 50 NA 1 0 0 NA NA NA 1 2 18
"47042" NA 0.829872903517897 NA 44 27 NA 1 0 0 NA NA NA 2 5 16
"47043" NA 0.88801168529705 NA 51 48 NA 1 1 0 NA NA NA 1 8 11
"47044" NA 0.352149041266314 NA 48 49 NA 1 0 0 NA NA NA 1 9 18
"47045" NA 1.3987479677605 NA 58 57 NA 1 1 0 NA NA NA 1 3 5
"47046" NA NA NA 52 NA NA NA NA NA NA NA NA 1 7 11
"47047" NA 0.727958246494094 NA 46 49 NA 1 0 0 NA NA NA 2 9 11
"47048" NA 3.59317882105774 NA 9999 9999 1 1 1 0 NA NA NA 1 7 1
"47049" NA 2.7645580343231 NA 68 74 NA 1 1 0 NA NA NA 1 10 3
"47050" NA 3.25629678077456 NA 56 42 NA 1 1 0 NA NA NA 1 4 11
"47051" NA 0.500271721734697 NA 48 58 NA 1 0 1 NA NA NA 1 10 9
"47052" NA NA NA 49 NA NA NA NA NA NA NA NA 1 11 17
"47053" NA 3.68696932586066 NA 60 41 NA 1 0 0 NA NA NA 1 5 11
"47054" NA NA NA 9999 40 NA NA NA NA NA NA NA 2 1 11
"47055" NA 0.978347065390725 NA 9999 39 NA 1 1 0 NA NA NA 2 8 9
"47056" NA 1.72379379657116 NA 42 38 NA 1 0 0 NA NA NA 2 7 17
"47057" NA 0.0917154243083774 NA 75 77 1 1 1 0 NA NA NA 1 2 1
"47058" NA 1.59352452060849 NA 96 83 2 1 1 0 NA NA NA 1 6 9
"47059" NA NA NA 50 NA NA NA NA NA NA NA NA 1 6 18
"47060" NA 0.446232956352983 NA 42 60 NA 1 1 0 NA NA NA 2 4 15
"47061" NA 0.964859745407022 NA 86 61 NA 1 1 0 NA NA NA 1 9 16
"47062" NA NA NA 48 NA NA NA NA NA NA NA NA 1 9 11
"47063" NA NA NA 26 24 NA NA NA NA NA NA NA 1 5 11
"47064" NA 1.0180100422302 NA 60 65 NA 1 0 0 NA NA NA 1 8 16
"47065" NA NA NA 50 9999 4 NA NA NA NA NA NA 1 9 9
"47066" NA 5.76262392592023 NA 9999 9999 NA 1 1 0 NA NA NA 2 3 15
"47067" NA NA NA 54 NA NA NA NA NA NA NA NA 2 9 11
"47068" NA NA NA 31 NA NA NA NA NA NA NA NA 2 7 11
"47069" NA NA NA 33 9999 NA NA NA NA NA NA NA 2 5 1
"47070" NA 0.346781203166801 NA 75 9999 NA 1 0 0 NA NA NA 2 7 11
"47071" NA NA NA 50 58 NA NA NA NA NA NA NA 1 7 6
"47072" NA NA NA 57 NA NA NA NA NA NA NA NA 1 4 5
"47073" NA NA NA 60 50 9999 NA NA NA NA NA NA 2 4 19
"47074" NA 3.01526643154627 NA 29 9999 3 1 0 0 NA NA NA 2 6 17
"47075" NA 0.763545783533145 NA 59 64 NA 1 0 0 NA NA NA 2 8 16
"47076" NA 0.258230294871881 NA 22 25 NA 1 0 0 NA NA NA 1 7 17
"47077" NA 1.05493507111359 NA 77 100 NA 1 1 0 NA NA NA 2 3 11
"47078" NA 0.471263668947853 NA 39 45 NA 1 0 0 NA NA NA 2 7 17
"47079" NA 4.59132893500415 NA 56 51 NA 1 0 0 NA NA NA 2 3 11
"47080" NA NA NA 100 NA NA NA NA NA NA NA NA 2 4 1
"47081" NA 3.47757812131281 NA 15 25 NA 1 0 0 NA NA NA 1 8 17
"47082" NA 1.95319023242714 NA 27 67 NA 1 0 0 NA NA NA 1 7 9
"47083" NA NA NA 100 70 NA NA NA NA NA NA NA 1 10 19
"47084" NA 0.643130534043194 NA 48 52 NA 1 1 0 NA NA NA 1 8 17
"47085" NA 1.36922363285612 NA 51 51 NA 1 1 0 NA NA NA 1 8 16
"47086" NA 1.38445491718081 NA 45 NA NA 1 0 0 NA NA NA 1 3 7
"47087" NA 1.73570752705147 NA 60 62 NA 1 1 0 NA NA NA 2 10 18
"47088" NA 3.16649970253476 NA 51 9999 2 1 1 0 NA NA NA 2 4 17
"47089" NA NA NA 76 60 NA NA NA NA NA NA NA 1 4 9
"47090" NA 0.643130534043194 NA 6 41 NA 1 0 0 NA NA NA 1 8 8
"47091" NA 2.85700747384887 NA 60 100 3 1 1 0 NA NA NA 1 7 5
"47092" NA 1.68639250583568 NA 54 48 3 1 1 0 NA NA NA 1 5 9
"47093" NA 1.05493507111359 NA 33 66 4 1 1 0 NA NA NA 2 2 11
"47094" NA 0.703270855219272 NA 9999 9999 NA 1 0 0 NA NA NA 2 9 16
"47095" NA 0.456042130856076 NA 62 2 NA 1 0 0 NA NA NA 2 3 17
"47096" NA NA NA 34 37 NA NA NA NA NA NA NA 1 9 18
"47097" NA 1.52937851526684 NA 60 49 NA 1 1 0 NA NA NA 1 7 8
"47098" NA NA NA 45 71 NA NA NA NA NA NA NA 2 6 17
"47099" NA 0.699455038213422 NA 61 73 NA 0 NA NA NA NA NA 1 4 8
"47100" NA 11.6094560811034 NA 17 57 2 1 0 0 NA NA NA 1 2 11
"47101" NA 0.864652548842421 NA 46 48 NA 1 0 0 NA NA NA 1 8 9
"47102" NA 0.696965966033774 NA 41 9999 NA 1 0 0 NA NA NA 2 8 9
"47103" NA 0.513204864566054 NA 44 62 2 1 1 0 NA NA NA 1 6 20
"47104" NA 0.355599260059003 NA 9999 9999 NA 1 9999 0 NA NA NA 2 10 18
"47105" NA NA NA 100 100 NA NA NA NA NA NA NA 2 9 6
"47106" NA 1.64238293188628 NA 45 45 NA 1 1 0 NA NA NA 1 11 16
"47107" NA 0.823593817486247 NA 57 48 2 1 1 0 NA NA NA 2 7 16
"47108" NA 0.221200184376907 NA 54 50 2 1 1 0 NA NA NA 1 3 18
"47109" NA 0.613119514589102 NA 54 53 NA 1 1 0 NA NA NA 1 7 11
"47110" NA 2.60850122509733 NA 58 53 NA 0 NA NA NA NA NA 2 8 9
"47111" NA 0.742701807616587 NA 9999 98 NA 1 1 0 NA NA NA 1 3 8
"47112" NA NA NA 65 NA NA NA NA NA NA NA NA 2 2 11
"47113" NA 1.71827038103188 NA 49 25 2 1 1 0 NA NA NA 2 5 15
"47114" NA 0.516357525423877 NA 50 NA NA 1 1 0 NA NA NA 2 1 20
"47115" NA 1.18646024260883 NA 50 48 NA 1 0 0 NA NA NA 1 5 9
"47116" NA 0.323583432243127 NA 41 47 NA 1 0 0 NA NA NA 2 8 16
"47117" NA 2.57754120034071 NA 80 92 2 1 1 0 NA NA NA 2 4 13
"47118" NA NA NA 48 56 NA NA NA NA NA NA NA 2 4 14
"47119" NA 0.847631517703514 NA 61 65 NA 0 NA NA NA NA NA 1 6 7
"47120" NA 0.689426687244751 NA 47 67 NA 1 0 0 NA NA NA 2 6 11
"47121" NA 0.878473817513688 NA 35 42 2 1 1 0 NA NA NA 2 8 16
"47122" NA NA NA 98 61 NA NA NA NA NA NA NA 1 11 12
"47123" NA NA NA 52 NA NA NA NA NA NA NA NA 2 11 16
"47124" NA 1.90130085438977 NA 20 25 NA 1 0 0 NA NA NA 1 4 16
"47125" NA 0.20522383006357 NA 3 24 NA 1 0 0 NA NA NA 2 7 16
"47126" NA NA NA 41 48 NA NA NA NA NA NA NA 1 10 11
"47127" NA NA NA 9999 9999 NA NA NA NA NA NA NA 2 7 17
"47128" NA NA NA 50 49 NA NA NA NA NA NA NA 2 9 16
"47129" NA 0.864246127383288 NA 33 21 NA 1 0 0 NA NA NA 1 3 16
"47130" NA 4.25973417673238 NA 31 NA NA 1 1 0 NA NA NA 2 8 11
"47131" NA 1.29933821937833 NA 9999 50 NA 1 0 0 NA NA NA 1 5 17
"47132" NA 0.652003353059481 NA 58 NA NA 1 1 0 NA NA NA 2 8 16
"47133" NA 1.41830040686633 NA 45 26 4 1 0 0 NA NA NA 2 2 9
"47134" NA NA NA 42 9999 4 NA NA NA NA NA NA 1 1 11
"47135" NA 0.711328530846189 NA 39 26 NA 1 0 0 NA NA NA 1 5 18
"47136" NA NA NA 50 NA NA NA NA NA NA NA NA 1 7 15
"47137" NA 1.62683453888385 NA 63 59 NA 1 1 0 NA NA NA 2 8 11
"47138" NA NA NA 52 100 NA NA NA NA NA NA NA 2 2 9
"47139" NA 0.280166301446528 NA 9999 2 3 0 NA NA NA NA NA 2 3 4
"47140" NA 0.628119840059532 NA 48 45 NA 1 0 0 NA NA NA 2 11 18
"47141" NA 3.1806777640969 NA 53 17 NA 1 0 0 NA NA NA 2 4 16
"47142" NA 3.06060785564484 NA 9999 9999 9999 0 NA NA NA NA NA 2 7 5
"47143" NA 0.557285742912832 NA 48 55 NA 1 0 0 NA NA NA 1 5 16
"47144" NA 0.292008722071379 NA 66 19 NA 1 0 0 NA NA NA 1 11 14
"47145" NA 1.35174692689167 NA 9999 9999 NA 1 1 0 NA NA NA 2 3 2
"47146" NA NA NA 50 NA NA NA NA NA NA NA NA 2 2 1
"47147" NA NA NA 29 22 NA NA NA NA NA NA NA 1 5 11
"47148" NA 1.77229625956753 NA 9999 51 NA 1 1 0 NA NA NA 2 8 20
"47149" NA 0.163634712007673 NA 9999 9999 NA 1 0 0 NA NA NA 1 1 17
"47150" NA NA NA 60 47 3 NA NA NA NA NA NA 2 3 13
"47151" NA 1.59935846160195 NA 63 77 NA 1 0 0 NA NA NA 1 4 10
"47152" NA 1.39928413004253 NA 8 NA NA 1 0 0 NA NA NA 1 8 15
"47153" NA NA NA 44 56 NA NA NA NA NA NA NA 2 4 17
"47154" NA NA NA 48 54 NA NA NA NA NA NA NA 2 4 1
"47155" NA 0.652003353059481 NA 46 45 3 1 0 0 NA NA NA 2 9 16
"47156" NA 0.989262506855683 NA 50 49 NA 1 0 0 NA NA NA 1 4 7
"47157" NA NA NA 9999 NA NA NA NA NA NA NA NA 1 3 14
"47158" NA 3.2448307235685 NA 25 41 2 1 0 0 NA NA NA 2 7 17
"47159" NA 1.22793341245748 NA 54 47 NA 1 0 0 NA NA NA 2 8 11
"47160" NA 0.846805884656382 NA 36 NA NA 1 0 0 NA NA NA 2 6 17
"47161" NA 0.363300390812358 NA 51 50 NA 1 1 0 NA NA NA 2 5 20
"47162" NA 0.964859745407022 NA 51 100 NA 1 1 0 NA NA NA 1 8 1
"47163" NA 2.45275790387088 NA 0 3 3 1 1 0 NA NA NA 2 2 9
"47164" NA 2.40000696910124 NA 71 38 NA 1 0 0 NA NA NA 2 8 16
"47165" NA 0.147658047555136 NA 60 NA NA 1 1 0 NA NA NA 1 9 9
"47166" NA 7.12146794644343 NA 6 47 NA 1 0 0 NA NA NA 1 8 9
"47167" NA 0.419092787890963 NA 54 61 NA 1 1 0 NA NA NA 2 8 6
"47168" NA NA NA 83 30 NA NA NA NA NA NA NA 1 4 16
"47169" NA 0.410225742037909 NA 9999 9999 NA 1 1 0 NA NA NA 2 8 16
"47170" NA 0.419183531990767 NA 57 9999 NA 1 0 0 NA NA NA 2 11 16
"47171" NA 0.350954088168837 NA 36 9999 NA 1 0 0 NA NA NA 2 11 16
"47172" NA 1.04020494199321 NA 48 60 NA 1 1 0 NA NA NA 1 3 11
"47173" NA 0.211843639864588 NA 45 46 NA 1 0 0 NA NA NA 2 2 17
"47174" NA 2.08774046271864 NA 9999 50 NA 0 NA NA NA NA NA 2 8 6
"47175" NA 0.6746864641065 NA 38 40 2 1 1 0 NA NA NA 2 6 9
"47176" NA 0.549984592160681 NA 21 NA NA 1 0 0 NA NA NA 1 7 16
"47177" NA 8.3016855836076 NA 1 NA NA 0 NA NA NA NA NA 2 1 16
"47178" NA NA NA 36 25 NA NA NA NA NA NA NA 1 4 16
"47179" NA NA NA 42 NA NA NA NA NA NA NA NA 2 5 11
"47180" NA 1.02568817557212 NA 54 82 4 1 1 0 NA NA NA 2 8 11
"47181" NA 1.1405173838915 NA 27 27 NA 1 0 0 NA NA NA 2 9 16
"47182" NA 0.652003353059481 NA 9999 0 NA 1 0 0 NA NA NA 2 9 18
"47183" NA NA NA 81 NA NA NA NA NA NA NA NA 1 3 1
"47184" NA NA NA 0 NA NA NA NA NA NA NA NA 2 7 9
"47185" NA 1.12522750297114 NA 51 9999 NA 1 0 0 NA NA NA 1 5 18
"47186" NA 0.535123630997854 NA 56 55 NA 1 1 0 NA NA NA 1 1 3
"47187" NA 1.2796366819067 NA 7 17 3 1 0 0 NA NA NA 1 6 11
"47188" NA NA NA 9999 47 3 NA NA NA NA NA NA 2 5 6
"47189" NA NA NA 50 51 NA NA NA NA NA NA NA 1 4 18
"47190" NA 0.345564338051458 NA 51 9999 NA 1 1 0 NA NA NA 1 5 1
"47191" NA 1.92132513625919 NA 37 45 NA 1 1 0 NA NA NA 2 2 17
"47192" NA 1.03870062697425 NA 9999 9999 NA 1 1 0 NA NA NA 2 8 11
"47193" NA NA NA 49 77 5 NA NA NA NA NA NA 1 3 1
"47194" NA 0.346954034494676 NA 97 33 NA 1 1 0 NA NA NA 1 7 15
"47195" NA 0.516232906735566 NA 45 48 NA 1 0 0 NA NA NA 2 10 16
"47196" NA NA NA 33 38 NA NA NA NA NA NA NA 2 4 11
"47197" NA 2.03315041866711 NA 56 NA NA 1 1 0 NA NA NA 1 10 11
"47198" NA 1.9335673296385 NA 38 44 3 1 1 0 NA NA NA 1 2 11
"47199" NA NA NA 45 NA NA NA NA NA NA NA NA 1 7 8
"47200" NA 2.41894461627354 NA 44 40 NA 1 0 0 NA NA NA 1 2 9
"47201" NA 1.09427193493172 NA 61 100 NA 1 1 0 NA NA NA 1 5 16
"47202" NA 0.89185800117569 NA 50 55 NA 1 1 0 NA NA NA 1 6 18
"47203" NA 0.11600942178187 NA 95 95 NA 1 1 0 NA NA NA 1 6 18
"47204" NA NA NA 14 17 NA NA NA NA NA NA NA 2 5 17
"47205" NA NA NA 55 NA NA NA NA NA NA NA NA 2 10 9
"47206" NA NA NA 62 NA NA NA NA NA NA NA NA 1 9 3
"47207" NA 4.52942799597126 NA 28 29 NA 1 1 0 NA NA NA 1 5 11
"47208" NA 2.06581642768566 NA 54 70 NA 1 1 0 NA NA NA 2 3 18
"47209" NA 1.26293190477559 NA 55 100 NA 1 1 0 NA NA NA 1 3 14
"47210" NA 2.10251749836203 NA 50 50 NA 1 0 0 NA NA NA 2 9 6
"47211" NA NA NA 51 54 NA NA NA NA NA NA NA 2 9 16
"47212" NA 1.69659139934569 NA 54 9999 NA 1 0 0 NA NA NA 2 2 11
"47213" NA 0.419000127402784 NA 46 41 NA 1 1 0 NA NA NA 2 7 14
"47214" NA 3.23999218264252 NA 45 45 3 1 0 0 NA NA NA 1 11 13
"47215" NA 15.3968686989602 NA 21 50 3 1 0 0 NA NA NA 1 7 16
"47216" NA 0.764056721660609 NA 78 100 NA 1 1 0 NA NA NA 2 6 9
"47217" NA NA NA 44 NA NA NA NA NA NA NA NA 1 3 11
"47218" NA NA NA 25 NA NA NA NA NA NA NA NA 2 9 16
"47219" NA 1.06409580874543 NA 63 NA NA 1 1 0 NA NA NA 2 4 11
"47220" NA NA NA 41 51 NA NA NA NA NA NA NA 1 4 18
"47221" NA 0.455419878969294 NA 9999 46 NA 1 0 0 NA NA NA 2 6 16
"47222" NA 1.20376105226734 NA 50 66 NA 1 1 1 NA NA NA 2 6 18
"47223" NA 2.62352144963223 NA 42 NA NA 1 0 0 NA NA NA 1 5 16
"47224" NA NA NA 44 42 NA NA NA NA NA NA NA 2 3 11
"47225" NA 6.52396021777719 NA 45 44 3 1 1 0 NA NA NA 1 5 9
"47226" NA 0.630305366445648 NA 34 32 NA 1 0 0 NA NA NA 2 8 18
"47227" NA NA NA 42 43 3 NA NA NA NA NA NA 2 7 16
"47228" NA 1.38426717785018 NA 47 53 NA 1 0 0 NA NA NA 2 6 18
"47229" NA 1.22980057900143 NA 43 53 4 9999 NA NA NA NA NA 2 2 8
"47230" NA 0.200807625452196 NA 53 NA NA 1 0 0 NA NA NA 2 10 17
"47231" NA 0.575843255524291 NA 9999 9999 NA 1 0 0 NA NA NA 2 8 17
"47232" NA 0.93842988554309 NA 30 33 3 1 0 0 NA NA NA 1 8 17
"47233" NA 2.73690859899869 NA 9999 50 3 1 0 0 NA NA NA 2 1 18
"47234" NA NA NA 69 NA NA NA NA NA NA NA NA 1 1 11
"47235" NA 3.76713898665158 NA 9999 9999 4 0 NA NA NA NA NA 2 6 5
"47236" NA 0.431569540025468 NA 9999 9999 NA 1 0 0 NA NA NA 2 11 12
"47237" NA 0.770021867247506 NA 27 55 NA 1 0 0 NA NA NA 2 3 16
"47238" NA 1.68639250583568 NA 57 56 NA 1 0 0 NA NA NA 1 5 1
"47239" NA 1.67911299227455 NA 50 47 3 1 1 1 NA NA NA 1 1 2
"47240" NA 0.995859803003834 NA 9999 NA NA 1 0 0 NA NA NA 2 11 9
"47241" NA NA NA 50 NA NA NA NA NA NA NA NA 2 4 9
"47242" NA NA NA 90 45 NA NA NA NA NA NA NA 2 1 18
"47243" NA 1.12142988135738 NA 28 NA NA 1 0 0 NA NA NA 1 3 11
"47244" NA 0.576709404131216 NA 11 40 NA 1 1 0 NA NA NA 2 6 13
"47245" NA 0.563444601502426 NA 20 51 3 1 0 0 NA NA NA 1 2 16
"47246" NA NA NA 42 38 NA NA NA NA NA NA NA 2 9 6
"47247" NA 0.273993343903261 NA 26 22 NA 1 0 0 NA NA NA 1 4 11
"47248" NA NA NA 50 50 NA NA NA NA NA NA NA 1 3 11
"47249" NA NA NA 9999 NA NA NA NA NA NA NA NA 1 9 16
"47250" NA 3.32685000288605 NA 40 39 NA 1 1 0 NA NA NA 1 10 5
"47251" NA NA NA 39 58 1 NA NA NA NA NA NA 2 8 9
"47252" NA 1.55286610850727 NA 44 46 NA 0 NA NA NA NA NA 2 9 16
"47253" NA NA NA 44 NA NA NA NA NA NA NA NA 1 11 12
"47254" NA NA NA 46 38 NA NA NA NA NA NA NA 1 10 15
"47255" NA 0.549984592160681 NA 17 59 NA 1 0 0 NA NA NA 1 7 11
"47256" NA 0.493387292335281 NA 47 37 NA 0 NA NA NA NA NA 1 11 10
"47257" NA 0.863694942824682 NA 73 58 NA 1 1 0 NA NA NA 1 10 8
